,ORDER_ID,PRODUCT_ID,PAYMENT_METHOD,TOTAL_VALUE,CREATED_AT,STORE_TO_USER_DISTANCE,OBSF_USER_ID,OBSF_STORE_TYPE
1696,35412312,2090250020,cash,0.0,2019-04-16 15:31:37+00:00,1707.0,3181,12
1697,35412977,2090250020,cc,1090.0,2019-04-16 16:19:18+00:00,2558.0,7403,8
1698,35421006,2090250020,cash,0.0,2019-04-16 22:38:15+00:00,4421.0,5526,8
1699,35416082,2090247941,cc,5030.0,2019-04-16 19:19:07+00:00,1596.0,5788,8
1700,35398909,2090247941,cash,0.0,2019-04-15 17:46:19+00:00,5394.0,4138,8
1701,35405202,2090247941,cash,0.0,2019-04-15 21:50:51+00:00,1328.0,2689,8
1702,35397134,2090247941,cash,0.0,2019-04-15 15:50:10+00:00,2376.0,2250,12
1703,35412912,2090247941,cash,540.0,2019-04-16 16:15:04+00:00,5170.0,2464,12
1704,35397635,2090250367,cash,990.0,2019-04-15 16:22:36+00:00,3325.0,12270,12
1705,35411897,2090250368,cc,8790.0,2019-04-16 15:01:34+00:00,6304.0,3032,12
1706,35399119,2090250483,cc,9503.0,2019-04-15 17:58:58+00:00,7244.0,976,13
1707,35411897,2090250503,cc,8790.0,2019-04-16 15:01:34+00:00,6304.0,3032,12
1708,35420614,2090250503,cash,0.0,2019-04-16 22:05:41+00:00,2751.0,18956,8
1709,35410613,2090250504,cc,8100.0,2019-04-16 13:57:12+00:00,755.0,10111,8
1710,35407339,2090250586,cc,6490.0,2019-04-16 10:05:09+00:00,2457.0,19782,12
1711,35414877,2090250587,cc,60848.0,2019-04-16 18:26:39+00:00,844.0,506,13
1712,35405331,2090250747,cash,980.0,2019-04-15 21:57:09+00:00,4164.0,1908,13
1713,35420392,2090250778,cc,27441.0,2019-04-16 21:52:18+00:00,991.0,12619,13
1714,35418257,2090250822,cc,6680.0,2019-04-16 20:25:54+00:00,1997.0,10835,8
1715,35401547,2090250822,cash,0.0,2019-04-15 19:41:20+00:00,4204.0,3175,12
1716,35407674,2090250863,cc,20642.0,2019-04-16 11:16:18+00:00,4941.0,6025,13
1717,35403013,2090250922,cash,0.0,2019-04-15 20:30:43+00:00,4254.0,4266,13
1718,35403257,2090250949,cc,8590.0,2019-04-15 20:39:20+00:00,4934.0,239,8
1719,35407936,2090250976,cash,24646.0,2019-04-16 11:51:09+00:00,926.0,2456,13
1720,35399247,2090250996,cc,5080.0,2019-04-15 18:06:24+00:00,4691.0,2771,8
1721,35419838,2090251003,cash,0.0,2019-04-16 21:23:58+00:00,4164.0,1908,13
1722,35401461,2090251068,cc,33482.0,2019-04-15 19:38:52+00:00,1396.0,764,13
1723,35392792,2090251203,cash,0.0,2019-04-15 11:50:19+00:00,8094.0,2262,13
1724,35414431,2090251203,cash,0.0,2019-04-16 17:59:20+00:00,7078.0,2867,13
1725,35420763,2090251215,cc,5846.0,2019-04-16 22:16:30+00:00,3218.0,13057,8
1726,35394813,2090251565,cc,3045.0,2019-04-15 13:38:55+00:00,4153.0,3927,13
1727,35397786,2090251565,cc,11348.0,2019-04-15 16:32:36+00:00,4340.0,88,13
1728,35398272,2090251565,cash,499.0,2019-04-15 17:02:10+00:00,2779.0,70,13
1729,35415973,2090251566,cash,0.0,2019-04-16 19:15:50+00:00,4761.0,2273,13
1730,35400436,2090251566,cc,5814.0,2019-04-15 19:04:06+00:00,4580.0,7929,13
1731,35396777,2090251566,cc,5462.0,2019-04-15 15:28:31+00:00,9201.0,4603,13
1732,35412827,2090251566,cc,16058.0,2019-04-16 16:09:01+00:00,2613.0,10404,11
1733,35420300,2090251566,cash,19274.0,2019-04-16 21:46:15+00:00,727.0,9507,13
1734,35398495,2090251566,cc,2101.0,2019-04-15 17:16:57+00:00,925.0,8570,13
1735,35412494,2090250101,cash,0.0,2019-04-16 15:44:57+00:00,1788.0,4446,12
1736,35412562,2090250101,cash,0.0,2019-04-16 15:49:20+00:00,4544.0,5395,8
1737,35413574,2090250101,cash,189.0,2019-04-16 17:00:39+00:00,3088.0,2162,12
1738,35393804,2090251635,cash,0.0,2019-04-15 12:51:59+00:00,2302.0,4621,8
1739,35420392,2090251648,cc,27441.0,2019-04-16 21:52:18+00:00,991.0,12619,13
1740,35420392,2090251649,cc,27441.0,2019-04-16 21:52:18+00:00,991.0,12619,13
1741,35395646,2090251659,cash,0.0,2019-04-15 14:20:48+00:00,2714.0,1091,8
1742,35402918,2090251659,cc,3680.0,2019-04-15 20:27:53+00:00,2610.0,4476,12
1743,35420300,2090251659,cash,19274.0,2019-04-16 21:46:15+00:00,727.0,9507,13
1744,35407114,2090251660,cc,10796.0,2019-04-16 09:05:16+00:00,6994.0,12464,13
1745,35407114,2090251662,cc,10796.0,2019-04-16 09:05:16+00:00,6994.0,12464,13
1746,35397795,2090251665,cc,9680.0,2019-04-15 16:33:19+00:00,1312.0,10143,8
1747,35415823,2090251670,cc,0.0,2019-04-16 19:11:04+00:00,475.0,16738,8
1748,35410047,2090251672,cash,1920.0,2019-04-16 13:34:26+00:00,2424.0,1595,12
1749,35420300,2090251676,cash,19274.0,2019-04-16 21:46:15+00:00,727.0,9507,13
1750,35418566,2090251703,cc,7280.0,2019-04-16 20:36:10+00:00,1659.0,1708,8
1751,35421871,2090251703,cc,41150.0,2019-04-17 05:31:48+00:00,5434.0,8762,13
1752,35421871,2090251704,cc,41150.0,2019-04-17 05:31:48+00:00,5434.0,8762,13
1753,35405013,2090254728,cc,35430.0,2019-04-15 21:41:43+00:00,1761.0,41,36
1754,35405013,2090254874,cc,35430.0,2019-04-15 21:41:43+00:00,1761.0,41,36
1755,35405013,2090255171,cc,35430.0,2019-04-15 21:41:43+00:00,1761.0,41,36
1756,35405013,2090255293,cc,35430.0,2019-04-15 21:41:43+00:00,1761.0,41,36
1757,35398642,2090255704,cash,1060.0,2019-04-15 17:27:30+00:00,1627.0,727,8
1758,35405384,2090255706,cc,6780.0,2019-04-15 21:59:31+00:00,2337.0,1413,8
1759,35417357,2090256585,cc,3690.0,2019-04-16 19:57:32+00:00,3893.0,12947,16
1760,35419400,2090256585,cash,9680.0,2019-04-16 21:05:19+00:00,719.0,906,16
1761,35411829,2090256585,cc,0.0,2019-04-16 14:57:58+00:00,1946.0,20869,4
1762,35403039,2090256592,cc,1880.0,2019-04-15 20:31:34+00:00,384.0,14601,4
1763,35405051,2090256592,cash,2590.0,2019-04-15 21:43:26+00:00,2232.0,4662,4
1764,35398588,2090256592,cc,80.0,2019-04-15 17:24:06+00:00,2665.0,780,4
1765,35414893,2090256800,cash,0.0,2019-04-16 18:27:22+00:00,2427.0,2971,5
1766,35415988,2090256800,cash,0.0,2019-04-16 19:16:16+00:00,3326.0,926,14
1767,35416177,2090256800,cc,630.0,2019-04-16 19:22:09+00:00,1993.0,6566,14
1768,35416493,2090256800,cash,0.0,2019-04-16 19:32:26+00:00,3432.0,1884,5
1769,35419465,2090256800,cash,1080.0,2019-04-16 21:08:04+00:00,1386.0,9860,5
1770,35419534,2090256800,cash,7550.0,2019-04-16 21:10:58+00:00,2884.0,19403,5
1771,35396112,2090256800,cash,0.0,2019-04-15 14:46:35+00:00,4910.0,13407,5
1772,35400656,2090256800,cc,8180.0,2019-04-15 19:12:13+00:00,1371.0,11574,5
1773,35403512,2090256800,cash,40.0,2019-04-15 20:48:52+00:00,4124.0,251,5
1774,35404703,2090256800,cash,0.0,2019-04-15 21:28:21+00:00,3096.0,8497,5
1775,35404712,2090256800,cash,1420.0,2019-04-15 21:28:42+00:00,1946.0,4102,5
1776,35405019,2090256800,cash,0.0,2019-04-15 21:41:58+00:00,841.0,15850,14
1777,35405307,2090256800,cash,0.0,2019-04-15 21:55:45+00:00,2795.0,2109,14
1778,35406311,2090256800,cash,0.0,2019-04-15 23:03:49+00:00,1079.0,7552,5
1779,35406473,2090256800,cash,3480.0,2019-04-15 23:25:18+00:00,5930.0,9101,5
1780,35406547,2090256800,cash,3180.0,2019-04-15 23:36:23+00:00,4148.0,20350,14
1781,35406720,2090256800,cc,7150.0,2019-04-16 00:36:02+00:00,3955.0,20138,5
1782,35406845,2090256800,cc,5870.0,2019-04-16 02:28:03+00:00,3743.0,11813,5
1783,35406862,2090256800,cash,0.0,2019-04-16 03:08:17+00:00,3758.0,8497,14
1784,35412221,2090256800,cc,0.0,2019-04-16 15:24:57+00:00,2888.0,4433,5
1785,35412393,2090256800,cash,0.0,2019-04-16 15:38:16+00:00,590.0,158,5
1786,35412667,2090256800,cc,6780.0,2019-04-16 15:57:25+00:00,3118.0,16548,5
1787,35421204,2090256800,cash,13070.0,2019-04-16 22:55:45+00:00,1210.0,9521,5
1788,35421396,2090256800,cc,6580.0,2019-04-16 23:26:14+00:00,1983.0,14493,14
1789,35421691,2090256800,cc,2340.0,2019-04-17 00:59:16+00:00,804.0,8049,5
1790,35418061,2090257363,cc,0.0,2019-04-16 20:18:18+00:00,5267.0,389,5
1791,35405313,2090257363,cash,80.0,2019-04-15 21:56:14+00:00,564.0,8980,5
1792,35405751,2090257363,cash,0.0,2019-04-15 22:22:09+00:00,4233.0,3190,14
1793,35405999,2090257363,cash,4120.0,2019-04-15 22:38:13+00:00,4409.0,10748,5
1794,35421125,2090257364,cash,5130.0,2019-04-16 22:48:46+00:00,4401.0,7867,5
1795,35421698,2090257364,cc,5870.0,2019-04-17 01:05:00+00:00,532.0,16996,5
1796,35403396,2090257365,cash,3580.0,2019-04-15 20:44:20+00:00,2651.0,7243,5
1797,35405618,2090257365,cc,30230.0,2019-04-15 22:13:18+00:00,2678.0,32,5
1798,35413587,2090257365,cash,0.0,2019-04-16 17:02:32+00:00,3592.0,16582,5
1799,35421171,2090257365,cash,2372.0,2019-04-16 22:53:36+00:00,1672.0,1275,14
1800,35421490,2090257365,cc,0.0,2019-04-16 23:43:07+00:00,2248.0,23860,14
1801,35421507,2090257365,cc,8930.0,2019-04-16 23:46:38+00:00,1833.0,17356,5
1802,35421711,2090257365,cash,0.0,2019-04-17 01:12:32+00:00,4041.0,7689,14
1803,35394281,2090257366,cash,190.0,2019-04-15 13:15:42+00:00,1524.0,17136,5
1804,35399023,2090257366,cc,5490.0,2019-04-15 17:53:21+00:00,3075.0,6237,14
1805,35418198,2090257366,cc,7970.0,2019-04-16 20:23:33+00:00,5351.0,11731,14
1806,35419534,2090257366,cash,7550.0,2019-04-16 21:10:58+00:00,2884.0,19403,5
1807,35421112,2090257366,cc,5030.0,2019-04-16 22:47:10+00:00,3098.0,23822,5
1808,35421125,2090257366,cash,5130.0,2019-04-16 22:48:46+00:00,4401.0,7867,5
1809,35421157,2090257366,cc,9250.0,2019-04-16 22:52:20+00:00,5497.0,10991,5
1810,35421159,2090257366,cash,352.0,2019-04-16 22:52:29+00:00,976.0,9095,5
1811,35421285,2090257366,cc,2890.0,2019-04-16 23:06:25+00:00,2261.0,10964,5
1812,35421361,2090257366,cc,6460.0,2019-04-16 23:18:41+00:00,5899.0,26823,5
1813,35421519,2090257366,cc,5750.0,2019-04-16 23:49:08+00:00,2882.0,16595,5
1814,35421576,2090257366,cc,4720.0,2019-04-17 00:05:20+00:00,2279.0,5975,5
1815,35421618,2090257366,cc,5980.0,2019-04-17 00:22:32+00:00,3397.0,4474,14
1816,35421691,2090257366,cc,2340.0,2019-04-17 00:59:16+00:00,804.0,8049,5
1817,35403008,2090257366,cc,1560.0,2019-04-15 20:30:30+00:00,1577.0,25243,14
1818,35403743,2090257366,cash,190.0,2019-04-15 20:57:55+00:00,3297.0,2357,5
1819,35404283,2090257366,cc,1080.0,2019-04-15 21:14:17+00:00,2734.0,8930,5
1820,35405751,2090257366,cash,0.0,2019-04-15 22:22:09+00:00,4233.0,3190,14
1821,35406144,2090257366,cc,8040.0,2019-04-15 22:49:18+00:00,1188.0,24909,5
1822,35406439,2090257369,cc,7450.0,2019-04-15 23:20:25+00:00,1491.0,215,14
1823,35421698,2090257369,cc,5870.0,2019-04-17 01:05:00+00:00,532.0,16996,5
1824,35405618,2090257373,cc,30230.0,2019-04-15 22:13:18+00:00,2678.0,32,5
1825,35406772,2090257375,cc,8130.0,2019-04-16 01:08:39+00:00,2058.0,310,5
1826,35413837,2090257375,cash,0.0,2019-04-16 17:22:03+00:00,3302.0,10257,5
1827,35396984,2090257376,cash,30.0,2019-04-15 15:40:22+00:00,1283.0,1554,5
1828,35405620,2090257376,cc,6340.0,2019-04-15 22:13:25+00:00,4577.0,36,14
1829,35406212,2090257376,cc,7340.0,2019-04-15 22:55:33+00:00,3154.0,15274,5
1830,35406320,2090257376,cc,8190.0,2019-04-15 23:04:40+00:00,1187.0,11726,5
1831,35421204,2090257376,cash,13070.0,2019-04-16 22:55:45+00:00,1210.0,9521,5
1832,35398181,2090257376,cc,5430.0,2019-04-15 16:57:39+00:00,3244.0,6946,5
1833,35404938,2090257379,cc,14160.0,2019-04-15 21:38:51+00:00,7312.0,12064,5
1834,35406569,2090257379,cash,0.0,2019-04-15 23:39:43+00:00,1834.0,23,14
1835,35409432,2090257379,cc,9360.0,2019-04-16 13:10:45+00:00,2803.0,10938,5
1836,35421519,2090257381,cc,5750.0,2019-04-16 23:49:08+00:00,2882.0,16595,5
1837,35394264,2090250613,cash,0.0,2019-04-15 13:14:47+00:00,2908.0,12801,12
1838,35420695,2090250613,cc,13770.0,2019-04-16 22:12:26+00:00,5107.0,20008,8
1839,35398828,2090258119,cash,1480.0,2019-04-15 17:40:09+00:00,6215.0,8472,49
1840,35408296,2090258133,cc,10890.0,2019-04-16 12:21:21+00:00,4379.0,13574,49
1841,35418835,2090258205,cc,20340.0,2019-04-16 20:44:30+00:00,3287.0,18878,4
1842,35403299,2090258205,cc,9960.0,2019-04-15 20:40:58+00:00,816.0,9296,16
1843,35403481,2090258206,cash,4290.0,2019-04-15 20:47:41+00:00,2742.0,948,4
1844,35418865,2090258207,cc,11990.0,2019-04-16 20:45:33+00:00,1355.0,20370,4
1845,35413843,2090258209,cc,61678.0,2019-04-16 17:22:20+00:00,3457.0,3466,4
1846,35398165,2090258211,cc,8990.0,2019-04-15 16:56:12+00:00,2337.0,15492,4
1847,35396145,2090258212,cc,2490.0,2019-04-15 14:49:05+00:00,2402.0,4253,4
1848,35399362,2090258213,cash,10790.0,2019-04-15 18:13:38+00:00,3021.0,6829,4
1849,35402106,2090258216,cc,7620.0,2019-04-15 20:01:39+00:00,1696.0,10718,4
1850,35396840,2090258495,cash,1230.0,2019-04-15 15:32:04+00:00,3540.0,3770,4
1851,35396493,2090258495,cash,7740.0,2019-04-15 15:11:18+00:00,1581.0,17344,16
1852,35396493,2090258495,cash,7740.0,2019-04-15 15:11:18+00:00,1581.0,17344,16
1853,35419925,2090258497,cash,780.0,2019-04-16 21:28:02+00:00,3808.0,1896,4
1854,35396840,2090258497,cash,1230.0,2019-04-15 15:32:04+00:00,3540.0,3770,4
1855,35402106,2090258497,cc,7620.0,2019-04-15 20:01:39+00:00,1696.0,10718,4
1856,35413575,2090258497,cc,3825.0,2019-04-16 17:00:39+00:00,1220.0,880,16
1857,35396493,2090258498,cash,7740.0,2019-04-15 15:11:18+00:00,1581.0,17344,16
1858,35416852,2090258498,cash,0.0,2019-04-16 19:42:50+00:00,6703.0,1441,4
1859,35418340,2090258498,cash,1770.0,2019-04-16 20:28:52+00:00,2809.0,9572,4
1860,35402106,2090258498,cc,7620.0,2019-04-15 20:01:39+00:00,1696.0,10718,4
1861,35413575,2090258498,cc,3825.0,2019-04-16 17:00:39+00:00,1220.0,880,16
1862,35397478,2090258498,cash,310.0,2019-04-15 16:13:47+00:00,2101.0,5018,4
1863,35418340,2090258499,cash,1770.0,2019-04-16 20:28:52+00:00,2809.0,9572,4
1864,35397478,2090258499,cash,310.0,2019-04-15 16:13:47+00:00,2101.0,5018,4
1865,35396493,2090258501,cash,7740.0,2019-04-15 15:11:18+00:00,1581.0,17344,16
1866,35396493,2090258501,cash,7740.0,2019-04-15 15:11:18+00:00,1581.0,17344,16
1867,35397478,2090258501,cash,310.0,2019-04-15 16:13:47+00:00,2101.0,5018,4
1868,35395010,2090259533,cc,27500.0,2019-04-15 13:48:03+00:00,2686.0,3485,72
1869,35395070,2090260369,cc,25900.0,2019-04-15 13:50:38+00:00,3575.0,5678,40
1870,35417717,2090260480,cc,3990.0,2019-04-16 20:07:43+00:00,842.0,3435,4
